date,year,month,month_name,day,day_of_week,country,region,state,city,latitude,longitude,group_name,attack_type,target_type,weapon_type,killed,wounded,casualties,log_casualties,success,suicide,summary
2012-04-19,2012,4,April,19,Thursday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Al-Qaida in Iraq,Bombing/Explosion,Business,Explosives,0.0,3.0,3.0,1.3862943611198906,1,0,"04/19/2012: An explosive device detonated outside of a restaurant in Mosul city, Nineveh governorate, Iraq. Three people were injured in the blast. This was one of 43 coordinated attacks in Iraq on this day, all of which were claimed by Al-Qa'ida in Iraq."
2012-04-19,2012,4,April,19,Thursday,Iraq,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,Al-Qaida in Iraq,Bombing/Explosion,Police,Explosives,1.0,2.0,3.0,1.3862943611198906,1,0,"04/19/2012: An explosive device attached to a police vehicle detonated in Fallujah city, Al Anbar governorate, Iraq. One officer was killed and two other people injured. This was one of 43 coordinated attacks in Iraq on this day, all of which were claimed by Al-Qa'ida in Iraq."
2012-04-19,2012,4,April,19,Thursday,Iraq,Middle East & North Africa,Babil,Musayyib,32.777344,44.289352,Al-Qaida in Iraq,Bombing/Explosion,Military,Explosives,0.0,5.0,5.0,1.791759469228055,1,0,"04/19/2012: A roadside explosive device detonated near soldiers in Musayib area, Babil governorate, Iraq. Five soldiers were wounded in the blast. This was one of 43 coordinated attacks in Iraq on this day, all of which were claimed by Al-Qa'ida in Iraq."
2012-04-19,2012,4,April,19,Thursday,Iraq,Middle East & North Africa,Diyala,Khanaqin,34.347343,45.383274,Al-Qaida in Iraq,Bombing/Explosion,Military,Explosives,0.0,4.0,4.0,1.6094379124341003,1,0,"04/19/2012: An explosive device detonated near a military patrol in Khanaquin area, Diyala governorate, Iraq. Four soldiers were injured in the incident. This was one of 43 coordinated attacks in Iraq on this day, all of which were claimed by Al-Qa'ida in Iraq."
2012-05-02,2012,5,May,2,Wednesday,Iraq,Middle East & North Africa,Al Anbar,Zuwayyah,33.54459,42.933247,Al-Qaida in Iraq,Bombing/Explosion,Tourists,Explosives,1.0,6.0,7.0,2.0794415416798357,1,0,"05/02/2012: An explosive device detonated near a bus of Lebanese tourists in Zawiyah village, Anbar governorate, Iraq. At least one soldier was killed and six tourists injured in the blast. No group claimed responsibility for the attack; however, authorities suspect that Al-Qa'ida in Iraq (AQI) was involved."
2012-06-13,2012,6,June,13,Wednesday,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Al-Qaida in Iraq,Bombing/Explosion,Private Citizens & Property,Explosives,9.0,21.0,30.0,3.4339872044851463,1,0,"06/13/2012: An explosives-laden vehicle detonated near a commercial compound in southern Baghdad city, Baghdad governorate, Iraq. At least nine people were killed and another 21 injured in the blast. This was one of 28 coordinated attacks on the same day across the country. Al-Qa'ida in Iraq claimed responsibility for the incidents, stating that the attacks were part of a ""blessed Wednesday invasion"" targeting Shias."
2012-06-13,2012,6,June,13,Wednesday,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Al-Qaida in Iraq,Armed Assault,Police,Firearms,3.0,0.0,3.0,1.3862943611198906,1,0,"06/13/2012: Assailants opened fire on police officers in Saidiyah district, Baghdad city, Baghdad governorate, Iraq. Three police officers were killed in the attack. This was one of 28 coordinated attacks on the same day across the country. Al-Qa'ida in Iraq claimed responsibility for the incidents, stating that the attacks were part of a ""blessed Wednesday invasion"" targeting Shias."
2012-06-13,2012,6,June,13,Wednesday,Iraq,Middle East & North Africa,Wasit,Aziziyah,32.901412,45.077723,Al-Qaida in Iraq,Bombing/Explosion,Private Citizens & Property,Explosives,0.0,14.0,14.0,2.70805020110221,1,0,"06/13/2012: An explosives-laden vehicle detonated at a marketplace in Aziziyah city, Wasit governorate, Iraq. At least 14 people were injured in the blast. This was one of 28 coordinated attacks on the same day across the country. Al-Qa'ida in Iraq claimed responsibility for the incidents, stating that the attacks were part of a ""blessed Wednesday invasion"" targeting Shias."
2012-06-13,2012,6,June,13,Wednesday,Iraq,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,Al-Qaida in Iraq,Bombing/Explosion,Police,Explosives,1.0,5.0,6.0,1.9459101490553132,1,0,"06/13/2012: A roadside bomb detonated targeting a police patrol in Fallujah city, Al Anbar governorate, Iraq. At least one person was killed and five injured in the explosion. This was one of two coordinated attacks targeting patrols in the city and one of 28 coordinated attacks across the country. Al-Qa'ida in Iraq claimed responsibility for the incidents, stating that the attacks were part of a ""blessed Wednesday invasion."""
2012-06-13,2012,6,June,13,Wednesday,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,Al-Qaida in Iraq,Bombing/Explosion,Police,Explosives,1.0,3.0,4.0,1.6094379124341003,1,0,"06/13/2012: An explosive device detonated in Abu Ghraib area, Al Anbar governorate, Iraq. This was one of four coordinated attacks targeting police and military patrols in Abu Ghraib and one of 28 coordinated attacks across the country. Three people were killed and 11 injured across the four local attacks. Al-Qa'ida in Iraq claimed responsibility for the incidents, stating that the attacks were part of a ""blessed Wednesday invasion."""
2012-06-13,2012,6,June,13,Wednesday,Iraq,Middle East & North Africa,Diyala,Madain,33.100529,44.584492,Al-Qaida in Iraq,Bombing/Explosion,Private Citizens & Property,Explosives,3.0,11.0,14.0,2.70805020110221,1,0,"06/13/2012: An explosives-laden vehicle detonated in al-Madain city, Diyala governorate, Iraq. At least three people were killed and another 11 injured in the blast. This was one of 28 coordinated attacks on the same day across the country. Al-Qa'ida in Iraq claimed responsibility for the incidents, stating that the attacks were part of a ""blessed Wednesday invasion"" targeting Shias."
2012-06-13,2012,6,June,13,Wednesday,Iraq,Middle East & North Africa,Diyala,Nahrawan,33.375759,44.702866,Al-Qaida in Iraq,Bombing/Explosion,Private Citizens & Property,Explosives,2.0,7.0,9.0,2.302585092994046,1,0,"06/13/2012: An explosives-laden vehicle detonated in Nahrawan town, Diyala governorate, Iraq. At least two people were killed and another seven injured in the blast. This was one of 28 coordinated attacks on the same day across the country. Al-Qa'ida in Iraq claimed responsibility for the incidents, stating that the attacks were part of a ""blessed Wednesday invasion"" targeting Shias."
2012-06-13,2012,6,June,13,Wednesday,Iraq,Middle East & North Africa,Saladin,Balad,34.010471,44.148235,Al-Qaida in Iraq,Bombing/Explosion,Private Citizens & Property,Explosives,2.0,9.0,11.0,2.4849066497880004,1,0,"06/13/2012: An explosives-laden vehicle detonated in Balad city, Saladin governorate, Iraq. This was one of two coordinated car bombings in the same city and one of 28 coordinated attacks across the country. Four people were killed and another 18 injured across both blasts in Balad. Al-Qa'ida in Iraq claimed responsibility for the incidents, stating that the attacks were part of a ""blessed Wednesday invasion"" targeting Shias."
2012-06-13,2012,6,June,13,Wednesday,Iraq,Middle East & North Africa,Karbala,Karbala,32.604393,44.007145,Al-Qaida in Iraq,Bombing/Explosion,Private Citizens & Property,Explosives,2.0,12.0,14.0,2.70805020110221,1,0,"06/13/2012: An explosives-laden vehicle detonated in Karbala city, Karbala governorate, Iraq. This was one of two coordinated car bombings in the same city and one of 28 coordinated attacks across the country. Three people were killed and another 24 injured across both blasts in Karbala. Al-Qa'ida in Iraq claimed responsibility for the incidents, stating that the attacks were part of a ""blessed Wednesday invasion"" targeting Shias."
2012-06-13,2012,6,June,13,Wednesday,Iraq,Middle East & North Africa,Diyala,Baqubah,33.749892,44.633421,Al-Qaida in Iraq,Bombing/Explosion,Police,Explosives,3.0,7.0,10.0,2.3978952727983707,1,1,"06/13/2012: A suicide bomber detonated an explosives-laden vehicle near a police checkpoint in Baqubah city, Diyala governorate, Iraq. In addition to the bomber, two people, including a civilian and a police officer, were killed in the blast, and another seven were injured. This was one of 28 coordinated attacks on the same day across the country. Al-Qa'ida in Iraq claimed responsibility for the incidents, stating that the attacks were part of a ""blessed Wednesday invasion"" targeting Shias."
2012-06-13,2012,6,June,13,Wednesday,Iraq,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,Al-Qaida in Iraq,Bombing/Explosion,Military,Explosives,0.0,9.0,9.0,2.302585092994046,1,0,"06/13/2012: An explosives-laden vehicle detonated targeting a military patrol in Kirkuk city, Kirkuk, Iraq. This was one of three coordinated attacks in Kirkuk and one of 28 coordinated attacks across the country. One person was killed and another 27 injured across all three attacks in Kirkuk. Al-Qa'ida in Iraq claimed responsibility for the incidents, stating that the attacks were part of a ""blessed Wednesday invasion"" targeting Shias."
2012-06-13,2012,6,June,13,Wednesday,Iraq,Middle East & North Africa,Nineveh,Unknown,36.229574,42.236244,Al-Qaida in Iraq,Bombing/Explosion,Private Citizens & Property,Explosives,5.0,4.0,9.0,2.302585092994046,1,0,"06/13/2012: An explosives-laden vehicle detonated near a Kurdistan Democratic Party (KDP) office in Kirkuk city, Kirkuk gpvernorate, Iraq. This was one of three coordinated attacks in Kirkuk and one of 28 coordinated attacks across the country. One person was killed and another 27 injured across all three attacks in Kirkuk. Al-Qa'ida in Iraq claimed responsibility for the incidents, stating that the attacks were part of a ""blessed Wednesday invasion"" targeting Shias."
2012-06-13,2012,6,June,13,Wednesday,Iraq,Middle East & North Africa,Al Anbar,Hit,33.633896,42.832081,Al-Qaida in Iraq,Bombing/Explosion,Police,Explosives,0.0,3.0,3.0,1.3862943611198906,1,0,"06/13/2012: An explosive device attached to a civilian car detonated in Hit district, Al Anbar governorate, Iraq. Three police officers were injured in the blast. This was one of 28 coordinated attacks on the same day across the country. Al-Qa'ida in Iraq claimed responsibility for the incidents, stating that the attacks were part of a ""blessed Wednesday invasion"" targeting Shias."
2012-06-28,2012,6,June,28,Thursday,Iraq,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,Al-Qaida in Iraq,Bombing/Explosion,Government (General),Explosives,3.0,6.0,9.0,2.302585092994046,1,1,"06/28/2012: A suicide bomber detonated an explosives-laden vehicle at the provincial government compound in Ramadi city, Al Anbar governorate, Iraq. In addition to the bomber, at least two police officers were killed and six others injured in the attack. No group claimed responsibility for the incident; however, officials attributed it to Al-Qa'ida in Iraq."
2012-06-29,2012,6,June,29,Friday,Iraq,Middle East & North Africa,Diyala,Khan Bani Saad,33.571807,44.536067,Al-Qaida in Iraq,Armed Assault,Terrorists/Non-State Militia,Firearms,4.0,4.0,8.0,2.1972245773362196,1,0,"06/29/2012: Assailants attacked a security checkpoint in Khan Bani Saad area, Diyala governorate, Iraq. Four Sahwa Council members were killed and another four injured in the assault. No group claimed responsibility for the incident; however, officials attributed it to Al-Qa'ida in Iraq (AQI)."
2012-07-01,2012,7,July,1,Sunday,Iraq,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,Al-Qaida in Iraq,Bombing/Explosion,Unknown,Explosives,1.0,0.0,1.0,0.6931471805599453,1,0,"07/01/2012: An explosive device planted along a road prematurely detonated as it was being planted in Baqubah city, Diyala governorate, Iraq. One of the assailants died in the explosion. Al-Qaida in Iraq claimed responsibility for the incident."
2012-07-23,2012,7,July,23,Monday,Iraq,Middle East & North Africa,Saladin,Albu Slaib,34.129853,44.362278,Al-Qaida in Iraq,Armed Assault,Military,Explosives,15.0,4.0,19.0,2.995732273553991,1,0,"07/23/2012: Gunmen attacked a military barracks with mortars and gunfire in Albu Slaib area, Saladin governorate, Iraq. Fifteen people were killed and four wounded in the attack. This event represents one of approximately 42 coordinated incidents that were part of the assailants' ""Breaking the Walls"" campaign. Al-Qaida in Iraq claimed responsibility for the attack."
2012-07-23,2012,7,July,23,Monday,Iraq,Middle East & North Africa,Saladin,Taji,33.540672,44.251266,Al-Qaida in Iraq,Bombing/Explosion,Private Citizens & Property,Explosives,11.0,10.0,21.0,3.091042453358316,1,0,"07/23/2012: An explosives-laden vehicle and three roadside bombs detonated in a residential area in Taji town, Saladin governorate, Iraq. At least seven people were killed and at least 28 injured across four explosions in Taji. This event represents one of approximately 42 coordinated incidents that were part of the assailants' ""Breaking the Walls"" campaign. Al-Qaida in Iraq claimed responsibility for the attack."
2012-07-23,2012,7,July,23,Monday,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Al-Qaida in Iraq,Bombing/Explosion,Business,Explosives,3.0,31.0,34.0,3.5553480614894135,1,0,"07/23/2012: An explosives-laden vehicle detonated in the Hussainiya neighborhood of Baghdad city, Baghdad governorate, Iraq. Three people were killed and 31 wounded. This event represents one of approximately 42 coordinated incidents that were part of the assailants' ""Breaking the Walls"" campaign. Al-Qaida in Iraq claimed responsibility for the attack."
2012-07-23,2012,7,July,23,Monday,Iraq,Middle East & North Africa,Saladin,Tuz Khormato,34.881348,44.62513,Al-Qaida in Iraq,Bombing/Explosion,Private Citizens & Property,Explosives,1.0,12.0,13.0,2.6390573296152584,1,0,"07/23/2012: An explosives-laden vehicle detonated in Tuz Khormato town, Saladin governorate, Iraq. One person was killed and 35 injured across this and two other incidents in the city on this day. This event represents one of approximately 42 coordinated incidents that were part of the assailants' ""Breaking the Walls"" campaign. Al-Qaida in Iraq claimed responsibility for the attack."
2012-07-23,2012,7,July,23,Monday,Iraq,Middle East & North Africa,Saladin,Dujail,33.835629,44.247406,Al-Qaida in Iraq,Bombing/Explosion,Religious Figures/Institutions,Explosives,1.0,4.0,5.0,1.791759469228055,1,0,"07/23/2012: An explosives-laden vehicle detonated near a Shia mosque in Al-Dejail town, Saladin governorate, Iraq. One person was killed and four others injured. This event represents one of approximately 42 coordinated incidents that were part of the assailants' ""Breaking the Walls"" campaign. Al-Qaida in Iraq claimed responsibility for the attack."
